time,open,high,low,close,55EMA,89EMA,200EMA,Volume
1743143400,1353.67,1356.21,1351.73,1355.71,1363.7785963785727,1365.4058637153673,1363.6797411229852,71314422
1743145200,1355.9,1357.99,1349.7,1354.93,1363.462575079338,1365.1730667439147,1363.592679022259,124563761
1743147000,1355.09,1355.09,1353.66,1353.66,1363.1124831122188,1364.9172208162722,1363.4938463951719,34143731
1743386400,1353.66,1353.66,1344.59,1346.4,1362.515608715354,1364.5057270203552,1363.3237583713394,53877944
1743388200,1346.62,1347.94,1343.34,1347.72,1361.987194118377,1364.1327108643472,1363.1684970940125,80062927
1743390000,1347.84,1350.05,1346.81,1347.75,1361.4787228998634,1363.7686506229172,1363.01507921248,67391052
1743391800,1347.98,1347.98,1344.81,1345.74,1360.9166256534397,1363.368013942408,1362.8431878770325,42893524
1743393600,1345.6,1346.15,1343.21,1343.71,1360.302103308674,1362.9311691881323,1362.6528078981567,43860442
1743395400,1343.78,1344.08,1343.78,1344.08,1359.7227424762214,1362.512254317285,1362.4680038394686,889579
1743400800,1343.38,1344.44,1340.63,1340.77,1359.0458588163563,1362.0290931102343,1362.2521033037524,71599630
1743402600,1340.99,1345.01,1340.54,1343.32,1358.4842210014863,1361.6133354855624,1362.0637241664017,81381357
1743404400,1343.41,1345.82,1340.26,1343.77,1357.9587131085761,1361.2168169192166,1361.8816970602684,128621760
1743406200,1343.44,1344.57,1343.44,1344.57,1357.4805447832698,1360.8468876543452,1361.7094413681264,50659772
1743472800,1349.54,1350.65,1348.75,1349.49,1357.1951681838673,1360.5945123731376,1361.5878548868516,36974866
1743474600,1349.3,1349.72,1347.01,1347.32,1356.842483605872,1360.29952320929,1361.4458861815099,52856829
1743476400,1347.57,1348.98,1346.55,1347.86,1356.521680619948,1360.0230893601947,1361.31070323443,37172223
1743478200,1347.68,1350.01,1347.68,1349.98,1356.2880491692356,1359.7999095966347,1361.1979599186645,30238565
1743480000,1349.93,1352.24,1349.52,1349.96,1356.0620474131915,1359.5812449389318,1361.0861394219614,35286267
1743481800,1349.82,1349.82,1349.75,1349.75,1355.8366171484347,1359.3627728291779,1360.9733420147777,20901
1743487200,1349.61,1350.18,1347.05,1347.21,1355.5285236788477,1359.0927112107518,1360.8363933380137,55433617
1743489000,1347.27,1347.27,1344.01,1344.82,1355.146076404603,1358.7755398505128,1360.677026240123,67087923
1743490800,1344.87,1352.83,1343.09,1352.69,1355.0583593901529,1358.6403056316126,1360.5975533422113,99653684
1743492600,1353.01,1355.08,1353.01,1355.08,1355.059132269076,1358.5611877286879,1360.5426523139306,35898116
1743559200,1355.08,1359.96,1355.08,1356.65,1355.1159489737518,1358.5187168902726,1360.5039194550855,45326515
1743561000,1356.89,1361.36,1356.61,1360.71,1355.3157365104034,1358.5674120704887,1360.505970007771,88371497
1743562800,1360.94,1362.57,1359.4,1359.73,1355.473388777889,1358.5932473578112,1360.4982489131664,53965782
1743564600,1359.96,1360.61,1358.58,1359.3,1355.610053464393,1358.608952972082,1360.4863260384086,54879921
1743566400,1359.32,1359.73,1358.17,1359.56,1355.751122983522,1358.6300873504802,1360.477108863897,32740886
1743568200,1359.58,1359.58,1359.51,1359.51,1355.8853685912534,1358.649640964914,1360.467485890127,6250
1743573600,1359.05,1359.2,1356.11,1357.38,1355.938748284423,1358.6214267212492,1360.4367646374887,66427079
1743575400,1357.45,1358.38,1356.92,1358.25,1356.0212929885506,1358.6131727941104,1360.4150057853744,96952138
1743577200,1357.96,1361.19,1355.28,1355.73,1356.010889667531,1358.5491022875747,1360.3683888123855,116081116
1743579000,1356.16,1356.16,1355.47,1355.47,1355.991572179405,1358.4806777922952,1360.3196486251977,34985255
1743645600,1315.81,1315.81,1303.98,1303.98,1354.1340160301406,1357.2695516191332,1359.759055106539,269476613
1743647400,1304.31,1304.31,1281.64,1295.63,1352.044586886207,1355.8997838053747,1359.1209550557278,389728194
1743649200,1295.3,1295.55,1286.2,1286.56,1349.705851640271,1354.3588997208108,1358.3989555029345,168426428
1743651000,1286.03,1286.79,1271.8,1274.23,1347.0102855102614,1352.5782575047926,1357.5614534581293,250378544
1743652800,1274.04,1275.94,1269.93,1270.37,1344.2731324563235,1350.7514073380194,1356.6938768068046,158089087
1743654600,1270.32,1270.32,1270.25,1270.25,1341.629449154312,1348.9624871749522,1355.833738729125,177725
1743660000,1269.04,1269.04,1264.02,1265.03,1338.893754541658,1347.0973207932866,1354.9302189407754,153376995
1743661800,1265.06,1265.33,1263.6,1264.01,1336.2193347365987,1345.2509358867692,1354.0255401453448,46922878
1743663600,1263.96,1264.1,1263.55,1263.63,1333.626858496006,1343.4371373115077,1353.126082034446,30206328
1743665400,1263.56,1263.67,1263.56,1263.67,1331.1283992640058,1341.664534260141,1352.2359717654465,9222437
1743732000,1263.67,1263.67,1188.86,1191.45,1326.139885004577,1338.3264334988046,1350.63611134987,390049007
1743733800,1191.87,1213.98,1191.15,1212.7,1322.088460540128,1335.534734976609,1349.2636127294732,288377499
1743735600,1212.79,1239.62,1212.79,1230.08,1318.8024440922661,1333.191296421573,1348.07770613515,211619971
1743737400,1229.73,1231.96,1223.06,1223.55,1315.400571088971,1330.7548231677604,1346.838624482064,98987839
1743739200,1223.64,1223.79,1213.64,1213.93,1311.7766221215077,1328.1587159862545,1345.5161506066206,90526867
1743741000,1213.88,1213.9,1213.88,1213.9,1308.281028474311,1325.6196334087822,1344.2065371677488,217589
1743746400,1213.45,1221.18,1209.81,1218.67,1305.0806346002284,1323.242974888587,1342.9574173949354,172926607
1743748200,1218.63,1226.33,1218.1,1226.33,1302.2681119359345,1321.0893532243963,1341.7969455800605,127487483
